Texto,Data,Redes Sociais,sentimento
minha camisa xadrez vermelha tá ficando apertada....,2023-05-23 09:00 AM,twitter.com,Negative
#Prendas #FestaJunina #Bicicleta #EducaçãoInfantil #EnsinoFundamental #Arraiá #Festa #Junho #ColégioInfantil #EscolaInfantil https://t.co/UTTj6ygZbs,2023-05-23 09:00 AM,twitter.com,Neutral
"... [...] Pé na estrada em ritmo de forró No dia 3 de junho, Lucas Almeida põe o pé na estrada com o programa Vem, São João! e vai percorrer os caminhos da festa junina do estado. No dia 10, é hora da 2ª temporada de Chora, Sanfona! O Game Junino",2023-05-23 08:51 AM,redeglobo.globo.com,Neutral
qnd bater 0:00 do dia 1 de junho já estarei colocando uma camisa xadrez e começarei a caçar festas junina,2023-05-23 08:51 AM,twitter.com,Neutral
"A capital mineira terá a apresentação de bandas locais, além, é claro, das comidas típicas das festas juninas, como os caldos, espetos, milho, doces, e o quentão, que não pode faltar [...] Em São Paulo (SP), mais precisamente no bairro da Liberdade, os brincantes podem encontrar a maior festa junina vegana do Brasil",2023-05-23 08:41 AM,reginaldocazumba.com.br,Neutral
Não acredito que vão me obrigar a ir com camisa xadrez na faculdade pra apresentar um trabalho https://t.co/lSuVpUjjBj,2023-05-23 08:39 AM,twitter.com,Neutral
"@igormasousa É isso vei, é toda uma cultura que torna o São João do interior único é melhor, a camisa xadrez que vc sai na rua encontra 5 igual e por aí vai kkkkkkkkkkk",2023-05-23 08:33 AM,twitter.com,Positive
[+18] O CARRO DA PAMONHA ESTA PASSANDO NA SUA RUA! / - RESGATE TA ON! - / - !Discord !Pix !Rede/,2023-05-23 08:28 AM,twitch.tv,Negative
Descubra os segredos para lucrar como costureira com eventos! ✂️✨ Veja como conquistar clientes e alcançar o sucesso em seu negócio de costura. #costureira #vestidodenoiva #festajunina #eventos #customizacao #TemEvento https://blog.temevento.com/costureira-ganhar-dinheiro/,2023-05-23 08:01 AM,twitter.com,Neutral
"(Foto: SSP) A defesa das duas irmãs, que foram atropeladas enquanto esperavam um ônibus na volta de uma festa junina na Barra dos Coqueiros, irá contestar a tipificação do crime [...] Entenda No dia 24 de junho de 2022, duas irmãs foram atropeladas enquanto esperavam o transporte coletivo na volta de uma festa junina na Barra dos Coqueiros",2023-05-23 08:01 AM,infonet.com.br,Neutral
"#FestaJunina #Shopee Transforme sua casa em um verdadeiro arraiá Cupom Frete grátis para pedidos com Selo acima de R$39 Comidas típicas , Bebidas, Looks , Decoração, Kit Prenda! confira algumas opções incríveis para decorar sua festa junina! https://shopee.com.br/m/festa-junina-shopee https://t.co/d7U2JpdscZ",2023-05-23 08:00 AM,twitter.com,Positive
"Dean é anotado ... [...] Ele geralmente usa uma camisa xadrez sobre uma camiseta, calça jeans, e botas, a menos que ele tenha que vestir uma fantasia para representar alguém. Até 6 ª Temporada, Dean muitas vezes usava uma jaqueta de couro de seu pai",2023-05-23 08:00 AM,supernatural.fandom.com,Neutral
"Cumprir os planejamentos diário, semanal, mensal e anual da operação agrícola; Programar as atividades diárias entre as equipes operacionais (colheita, manutenção palmar, manutenção rodoviária, nutrição, implantação); Acompanhar a aderência à ...",2023-05-23 08:00 AM,engenhariajob.com.br,Neutral
"[...] chocolate, amasse com as mãos, coloque o brigadeiro de coco no meio, envolva com o de chocolate e faça uma bolinha. Passe no coco ralado, e pronto. Veja também:Brigadeiro gourmet recheado com bolo de cenouraReceitas de brigadeiro gourmetReceitas de brigadeiros para festa junina Informações Tempo de Preparo: 20 minutos Tempo de Cozimento: 10 m",2023-05-23 08:00 AM,amandocozinhar.com,Neutral
"Junina AAAAAAAAAAAAARRRAIAAAL DA RIZZOOOO CHEGOOU! Tá cum saudadi duma Festa Junina, num tá? Aqui na Rizzo você encontra tudo o que precisa para organizar aquela Festa Junina incrível, com itens desde Embalagens de Festa Junina, Saquinhos, Cachepots, Cestas e muito mais! Pegue o seu chapéu de palha e venha conferir o que temos disponível para vocês",2023-05-23 08:00 AM,rizzoconfeitaria.com.br,Positive
"eu só queria uma camisa xadrez pra ir em festa junina, mas parece que eu to pedindo um milagre",2023-05-23 07:54 AM,twitter.com,Positive
"#festajunina #itaguara #musicaboa #familia #diversao   REGULAMENTO FESTA JUNINA Art.1º – O evento “Festa Junina” realizar-se-á nos dias 16/06/2023 e 17/06/2023 com início às 18:00h e término às 00h, nas dependências do Itaguará Country Clube, situado na Praça Treze de Maio, n.º 90, Pedregulho, Guaratinguetá/SP, CEP n.º 12.515-025 [...] Parágrafo ún",2023-05-23 07:42 AM,itaguara.com,Neutral
Na sexta-feira teremos forró pé de serra e sertanejo com o @oficialtriomaroa e @oficialandremoraes e no sábado quem vai agitar nossa festa será @pedrobarachocantor e @lucascaponto […] The post Festa Junina 2023 no Itaguará! [...] #festajunina #itaguara #musicaboa #familia #diversao   REGULAMENTO FESTA JUNINA Art [...] [...] The post Festa Junina,2023-05-23 07:42 AM,itaguara.com,Neutral
"[...] hd tudo low com fov 120 roda a uns 80 fps, então assim, para quem quer se divertir está mais que ótimo Rodrigo - Sao Joao Nepomuceno / MG Geral: Recebi muito rápido , e estou gostando muito dessa placa de video, a minha já tinha 10 anos de uso, [...]",2023-05-23 07:38 AM,terabyteshop.com.br,Positive
única coisa que eu PRECISO agora eh uma festa junina bem saborosa pra eu me arrumar todinha botar uma camisa xadrez uma calça jeans e gastar meu dinheiro na pescaria pra ganhar um brinde bem tosco,2023-05-23 07:31 AM,twitter.com,Positive
"Quadrilha com direito a danças animadas, aulas de forró e o tradicional casamento caipira, oficinas temáticas, desafios no touro mecânico e atividades recreativas inspiradas na tradicional Festa Junina, estão na programação para adultos, crianças e hóspedes 60+ [...] gastronomia temática com comidas e bebidas típicas das Festas Juninas, tais como",2023-05-23 07:28 AM,voenews.com.br,Neutral
♥️Esquenta pro são João maranhense! #quadrilhajunina #saojoao #festajunina https://t.co/6dIXGICIDx,2023-05-23 07:21 AM,twitter.com,Positive
Prefeitura de Manaus realiza festa junina ‘Dr.Thomas na Roça’ no dia 1º/6 com entrada gratuita https://amazonasnoticias.com.br/prefeitura-de-manaus-realiza-festa-junina-dr-thomas-na-roca-no-dia-1o-6-com-entrada-gratuita/?utm_source=dlvr.it&utm_medium=twitter,2023-05-23 07:00 AM,twitter.com,Neutral
"A Prefeitura do Recife apresenta, nesta ... [...] O anúncio ocorre no Sítio Trindade, local tradicional da festa junina da capital pernambucana. Na ocasião serão divulgadas algumas das atrações, polos, estrutura e outras informações sobre a festa",2023-05-23 06:48 AM,osecretariodopovodorecife.com,Neutral
JÁ VIRAM O VÍDEO +18 que ELA FEZ NA VÉSPERA DE SÃO JOÃO ??? LINK ABAIXO ⬇️ https://t.me/+-FJeyroM01wxNTQx #festajunina #vazou18 #vazouvídeo #ninfajapa https://t.co/4oVrBe57mE,2023-05-23 06:36 AM,twitter.com,Neutral
"@muitohumildee Tudo é contexto, com exceção dos jogadores. Se o papa chega de bermuda e camisa xadrez na praça, ninguém diz que é ele. Se Beyoncé ou Madonna bota uma roupa diferente e prende o cabelo diferente, ninguém acerta. Jogador de futebol é mais marcante em qualquer lugar.",2023-05-23 06:36 AM,twitter.com,Neutral
"A receita de hoje meus amores é essa pamonha de liquidificador assada, cremosa e facil de fazer.",2023-05-23 06:23 AM,youtube.com,Positive
"A Festa Junina do BA RA Hotel, o mais bem conceituado Hotel lifestyle da orla de Cabo Branco, aterriza na Paraíba para o maior São João do mundo [...] Serão 30 dias da festa mais tradicional do nordeste, com diversas atrações musicais gratuitas, como ...",2023-05-23 06:15 AM,revistafacil.com.br,Positive
@ibere Mas cê usa sempre a mesma camisa xadrez e a gente continua te amando,2023-05-23 06:13 AM,twitter.com,Positive
"... [...] Noutro momento, acho que era festa junina na escola, estava na fila do bebedouro, acredito que era minha mãe que estava comigo e ela sabia do meu encanto por ele [...] Alguma coisa ela disse que tomei a coragem de sair da fila, ir até ele que estava mais ...",2023-05-23 06:10 AM,devocional-vasodealabastro.blogspot.com,Neutral
Portal IF3M - Prefeitura de Manaus realiza festa junina ‘Dr.Thomas na Roça’ no dia 1º/6 com entrada gratuita Sig… https://twitter.com/i/web/status/1661071985172946944,2023-05-23 06:09 AM,twitter.com,Neutral
"... [...] Tu Vens O concurso Miss Mato Grosso Beleza Internacional 2023 será realizado no evento junino “Tu Vens”, uma festa junina com propósito de promover socialmente a mulher, a autoestima e o empreendedorismo feminino [...] A programação do “Tu Vens” ...",2023-05-23 06:06 AM,minutomt.com.br,Neutral
[...] Amazonas Policiais Militares prendem dois homens e localizam veículo com restrição de roubo 23/05/2023 568 Amazonas Ações policiais prenderam 16 pessoas no Amazonas nas últimas 24h 23/05/2023 569 Manaus Prefeitura de Manaus moderniza sistema de drenagem no bairro Nova Esperança 23/05/2023 570 Manaus Prefeitura de Manaus realiza festa junina,2023-05-23 06:03 AM,informemanaus.com,Neutral
"✨✨ Confira Jaqueta Feminina de Suede Jaqueta Estilosa com 21% off R$57,99. ⚠️ Acesse aqui com frete grátis! ↙️ https://shope.ee/4fR5VDyv1E #jaqueta #suede #moda #modafeminina #festajunina #outonoinverno #presente #fyp #post #newpost #viralpost #viral #shopee #reels #reelsvideo https://t.co/oTEoMWe7oL",2023-05-23 05:55 AM,twitter.com,Neutral
"Os principais pratos típicos das festas juninas são: pipoca, paçoca, pé de moleque, canjica, cachorro-quente, pamonha, curau, bolo de milho, arroz-doce, pinhão, cuscuz e tapioca [...] Já as bebidas mais tradicionais são o vinho quente e o quentão",2023-05-23 05:52 AM,dercio.com.br,Neutral
"Mês junino começando e a Prefeitura de Manaus, por meio da Fundação Doutor Thomas, iniciou os preparativos para a tradicional festa junina “Dr.Thomas na Roça” [...] Para a diretora-presidente da FDT, Martha Moutinho, retornar com a festa junina “Dr [...]     O post Prefeitura de Manaus realiza festa junina ‘Dr.Thomas na Roça’ no dia 1º/6 com entr",2023-05-23 05:52 AM,chumbogrossomanaus.com.br,Neutral
"‍ A Festa Junina está aí e nossas mamães precisam brilhar! Nosso Kit Mãe e Filha Festa Junina, com vestido infantil e saia para mamãe. https://4et.us/ruyx7v #FestaJunina #MãeEFilha #EstiloJunino #ModaInfantil #LojaInfantil #VestidoInfantil #VestidoTemático https://t.co/Y2Hu1trWUw",2023-05-23 05:45 AM,twitter.com,Positive
"[...] texturas e materiais, que faz com que fiquem mais modernos, divertidos e inesperados”, propõe Davis.  Para o guarda-roupa masculino, a alfaiataria com elementos country também está presente por meio de calças combinadas com camisa xadrez sem mangas e gravatas pretas, bem como no suéter de lã com estampa de cavalos [...]",2023-05-23 05:33 AM,ffw.uol.com.br,Neutral
com/c/cleber-santana/drclebersantana/P5Z0q3OR #natural #remedionatural #depressao #cefaleia #deprimido #depressão #cerebro #psiquiatria #psiquiatraonline #medicamento #medicamentos #ervas #erva #saojoao,2023-05-23 05:31 AM,youtube.com,Neutral
Eu conheço uma mãe que foi na festa junina da escola da filha vestida de noiva da quadrilha [...] A gente só ia de camisa xadrez mesmo ou algo do tipo.) https://twitter.com/oemputecido/status/1661051023954264085,2023-05-23 05:31 AM,twitter.com,Neutral
"A Festa Junina é uma das celebrações mais amadas do país, aproveite e estimule as competências cognitivas e socioemocionais dos alunos. Leia o artigo exclusivo que preparamos para o mês junino: https://isaac.com.br/blog/como-organizar-festa-junina-na-escola?utm_source=twitter&utm_medium=social&utm_campaign=como-organizar-festa-junina-na-escola&...",2023-05-23 05:30 AM,twitter.com,Positive
"... [...]   Para quem gosta da versão tradicional, o festival também terá o clássico pinhão cozido servido com quentão [...]   Centro de compras no bairro O Mercado Municipal Capão Raso tem 100 lojas, com diversas opções de alimentação, frutas, verduras e um ...",2023-05-23 05:27 AM,hojepr.com,Neutral
Leia mais Prefeitura de Manaus moderniza sistema de drenagem no bairro Nova Esperança Prefeitura de Manaus realiza festa junina ‘Dr.,2023-05-23 05:04 AM,informemanaus.com,Neutral
Leia mais Ações policiais prenderam 16 pessoas no Amazonas nas últimas 24h Prefeitura de Manaus realiza festa junina ‘Dr [...] [...] — — — Texto – Valesca Martins/Seminf Fotos – Márcio Melo/Seminf Assuntos: ManausPrefeitura de Manaus Compartilhar30Tweet19EnviarCompartilhar VejaNotícias Amazonas Ações policiais prenderam 16 pessoas no Amazonas na...,2023-05-23 05:03 AM,informemanaus.com,Neutral
"Mês junino começando e a Prefeitura de Manaus, por meio da Fundação Doutor Thomas, iniciou os preparativos para a tradicional festa junina “Dr [...] [...] Leia mais Prefeitura de Manaus moderniza sistema de drenagem no bairro Nova Esperança Prefeito acompanha avanço nas obras do mirante Lúcia Almeida Até maio, 64 pessoas sem reconhecimento famil...",2023-05-23 05:03 AM,informemanaus.com,Neutral
"Mês junino começando e a Prefeitura de Manaus, por meio da Fundação Doutor Thomas, iniciou os preparativos para a tradicional...",2023-05-23 05:03 AM,portalmarcossantos.com.br,Neutral
Cadê os memes de festa junina hein ?? ( Alguém me chama pra quermesse),2023-05-23 05:02 AM,twitter.com,Neutral
Festa junina ‘Dr. Thomas na Roça’ no dia 1º/6 com entrada gratuita https://pawenews.com/festa-junina-dr-thomas-na-roca-no-dia-1o-6-com-entrada-gratuita/,2023-05-23 05:00 AM,twitter.com,Neutral
"Tino, se poder manda o Mosquito fofoqueiro para Sao joao de meriti, Eden clima tenso. #BalançoGeralRJ",2023-05-23 04:56 AM,twitter.com,Negative
Eu tenho até a camisa xadrez separada (e um vestido!!!) https://twitter.com/hellishb0i/status/1660749702474657793,2023-05-23 04:52 AM,twitter.com,Neutral
"@netaisrodette @iRodolffo Rodolffo, tá ficando forte, musculoso. Aquela camisa xadrez mais apertada que eu no final do mês.",2023-05-23 04:43 AM,twitter.com,Positive
"Que triste e pequeno do prefeito Allyson Bezerra, tirou a Barraca de Fofão da Estação das Artes, na festa junina de Mossoró [...] Fonte: Blog do Gustavo Negreiros   O post Perseguição: Prefeitura de Mossoró tira a Barraca de Fofão da festa junina apareceu primeiro em Blog De Olho No RN.",2023-05-23 04:03 AM,blogdeolhonorn.com.br,Negative
"Já ... [...] Além da apresentação das atrações da festa junina haverá show do legítimo forró pé de serra na Praça de Alimentação. E na sexta-feira, às 10 horas, a maior torcida do Brasil, passará a contar uma unidade da Loja Oficial do Flamengo",2023-05-23 03:58 AM,otrombone.com.br,Neutral
"Meu espírito consumista me pede uma camisa xadrez pra ir aos forrós, capa de chuva pra prevenir e um casaco pra os dias mais frios de junho",2023-05-23 03:57 AM,twitter.com,Neutral
"Delicioso curau de milho verde Você já experimentou o curau de milho verde? Essa é uma delícia típica da culinária brasileira, que tem origem africana e é muito consumida nas festas juninas [...] Valor calórico do Delicioso curau de milho verde O valor calórico do curau de milho verde varia de acordo com os ingredientes usados e a quantidade con...",2023-05-23 03:56 AM,alhocomalecrim.com,Positive
" Em sua chegada a capital carioca, o artista apostou em uma camisa xadrez e calças jeans, além de um óculos de sol.",2023-05-23 03:44 AM,meiahora.com.br,Neutral
